id,student_id,school_id,config_id,risk_score,risk_level,previous_level,level_changed,risk_factors,trajectory,confidence_level,recommended_actions,metrics_snapshot,trigger_type,computed_at,created_at
d433f1e6-6d0b-457e-c35c-cec1872f490f,3e4e588f-bb13-48f9-ae27-231d699b174f,24557b57-0c13-4c0c-a3e9-39903a1a94a3,b0782916-21a5-481a-97bd-7ef718c52928,763.13,watch,critical,true,sample_text_8134,stable,551.52,sample_text_7636,sample_text_2152,manual,2025-09-19T06:30:38.275Z,2026-02-03T03:24:18.699Z
81dbff79-476f-4143-ed06-608d76ab0d55,4459d0bc-ac12-45e0-2241-37b73184e150,13905047-dc05-4f11-21d1-ceb2ff2a4ead,4bd78a73-fe22-48ea-15fa-41d669387bca,219.51,on_track,watch,false,sample_text_3679,improving,283.15,sample_text_1220,sample_text_2641,batch_nightly,2025-07-16T16:59:29.164Z,2026-03-06T21:57:19.958Z
4b162704-e883-4583-5bd9-7d8bb85d114f,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,00e48b05-b6cb-410f-1525-6668c44bdb40,2e70929f-4dd3-4571-4318-39fb8f6dd2a5,197.32,watch,watch,true,sample_text_8193,improving,825.53,sample_text_3006,sample_text_7462,manual,2025-11-16T20:17:39.778Z,2025-04-28T04:22:27.200Z
5fee1928-3824-4587-ea86-7c19e05b2a36,d914d5ce-2aec-454b-3d59-d028d03124f6,2d706e75-fd47-4d6b-cc14-10a1bf804d62,c66275ef-e983-4492-b064-baf99e43dc48,444.75,watch,on_track,true,sample_text_5785,stable,384.93,sample_text_1242,sample_text_1429,sync_event,2026-01-26T22:34:10.717Z,2026-03-10T01:02:07.885Z
0901b1ee-5691-47c2-d497-49e93857f1a1,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,1eca3985-996e-497f-4644-294968d742b8,c78c5124-c1d8-4d07-34a7-2182a01f0be8,174.14,critical,critical,false,sample_text_1567,improving,531.19,sample_text_5577,sample_text_8213,manual,2025-12-24T06:37:50.246Z,2026-03-26T14:35:09.177Z
f2f9f047-79a4-47a5-43fb-2b3884cd3483,0519f110-4080-47f1-0e4d-53c0e3b18659,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,3a77b0f7-9043-4e12-8e52-ece087207c29,305.63,on_track,on_track,false,sample_text_1791,improving,797.81,sample_text_8504,sample_text_2924,sync_event,2025-11-10T15:12:17.234Z,2026-02-07T20:38:52.956Z
c518e82d-d361-4b81-207e-9ad256ff5169,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,219980cb-3f77-4414-faeb-5f70b1472a36,9be48baf-ea62-428b-5314-b93e866b53ee,517.64,watch,on_track,true,sample_text_6890,declining,86.14,sample_text_8762,sample_text_600,batch_nightly,2025-05-10T05:40:52.834Z,2026-01-05T18:55:09.389Z
370036f0-6017-422a-8826-b354fba841e7,cd807608-c28a-4e54-37b1-20305ffdcd5c,e394ca10-b5a0-45cc-8730-3524aff8641a,4bd78a73-fe22-48ea-15fa-41d669387bca,86.1,on_track,watch,false,sample_text_8465,improving,26.89,sample_text_9893,sample_text_4351,manual,2025-10-16T21:20:59.035Z,2026-02-23T20:14:37.089Z
e955feb3-c0a6-4bde-600d-e8aada68a440,f3bdc0f5-709a-4443-3bcd-690202dcd619,469af544-bb26-4d4c-4b28-ab15c4812991,17910787-3bc0-4405-6348-eb717ba43c68,244.79,watch,at_risk,true,sample_text_6321,stable,520.64,sample_text_9924,sample_text_4709,manual,2025-07-19T11:12:35.869Z,2025-10-13T05:27:10.526Z
17dfb096-9be0-4396-20e8-d6821cf141a1,49c0f8d8-fcc1-4c41-a548-3ff914a66692,521d1584-627e-495f-893e-82a12f5344be,6519c351-b899-4ce9-c8be-1ccc1f8e4278,458.66,at_risk,critical,false,sample_text_3829,stable,160.26,sample_text_1459,sample_text_7579,manual,2026-03-31T15:23:42.360Z,2025-04-19T11:30:33.034Z
4e3a6ab3-04ca-4137-4bcf-1bae5d52b60a,5cca90e9-35ef-4b60-da97-176e79a801fd,73370ee3-24e1-494c-b530-e79710873eeb,ab3122ad-bfd7-47ca-89a1-eaf06119fc0f,877.46,watch,watch,false,sample_text_6387,stable,349.69,sample_text_846,sample_text_4001,manual,2026-03-20T09:01:59.081Z,2026-02-10T17:36:49.057Z
613b75df-25af-4f49-acef-07aa9849b813,cfed3b67-1de3-46ea-e76f-c89d08ec289a,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,b6b48427-ef43-4c99-d43d-03d0dfbc0dae,238.26,watch,at_risk,false,sample_text_3058,stable,944.18,sample_text_6673,sample_text_7829,sync_event,2026-02-02T20:39:22.893Z,2026-02-03T12:49:09.214Z
f8b18ee8-1abe-403b-1b82-698554c31a37,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,76fb7096-3d5c-4180-3013-e7a55c8b02bb,4596734f-0db4-436c-549e-7e7f79d36af2,952.61,watch,on_track,true,sample_text_4285,declining,121.39,sample_text_3382,sample_text_1355,manual,2025-11-10T06:46:02.102Z,2026-02-21T20:35:39.244Z
7d609ddb-88f7-4154-11d4-32cd1a485056,6ca9565d-394f-4984-5af6-b337411ec843,4c81bc97-321d-48c5-d316-8243b2e8187e,b0782916-21a5-481a-97bd-7ef718c52928,311.57,on_track,critical,false,sample_text_2460,declining,117.76,sample_text_3949,sample_text_8684,sync_event,2025-08-04T22:22:32.217Z,2025-11-12T02:12:49.125Z
29e35e8c-e64a-4b30-512a-a05627bb9a18,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,4c81bc97-321d-48c5-d316-8243b2e8187e,2b056d3f-290b-40f6-a95a-c2bd8f256bfb,276.89,critical,watch,true,sample_text_3087,stable,324.64,sample_text_4923,sample_text_6779,sync_event,2025-11-06T16:56:12.403Z,2025-04-29T08:11:08.002Z
bfd0926e-a5f1-43d4-6b3e-ed8e5136e7dc,230051a7-77f6-49c9-6d7a-c1c341da56c9,e112e16e-d7d4-47de-a1f6-038db1f702ae,64ec3e55-98e5-4988-4aa0-1d96e91fa677,13.98,critical,at_risk,true,sample_text_8553,declining,798.22,sample_text_7842,sample_text_2181,manual,2025-05-01T09:44:58.869Z,2025-09-29T20:38:02.371Z
27951d54-848e-42a5-9f41-81d2ccd6228c,cfed3b67-1de3-46ea-e76f-c89d08ec289a,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,dea171a2-9f22-43d0-5d21-68fd32193d85,462.64,at_risk,watch,false,sample_text_2616,declining,887.47,sample_text_878,sample_text_9401,sync_event,2025-11-25T20:52:54.593Z,2025-08-03T01:27:20.066Z
ff197188-dcb1-45e6-c625-0be54a79c7a6,857fcefe-5faf-4a3c-df5d-917321d0ed26,fecc715c-91cf-4144-4e6d-27d53565cfa5,f7376c60-c4c1-40a6-0e8d-b7350c7903b9,370.79,watch,on_track,true,sample_text_7551,improving,802.8,sample_text_676,sample_text_6052,manual,2025-06-03T02:31:47.841Z,2025-11-03T06:38:46.586Z
8d03976e-d9d1-4791-59a7-22cb4a25b7d5,a9f9f807-e129-4f29-9091-c45f8770da1a,13f8f388-7de1-4383-f922-a0d8a397e76c,54ade2d1-7dfd-4112-f5a3-e8fd47e1621d,849.53,at_risk,on_track,true,sample_text_1924,improving,640.66,sample_text_5734,sample_text_6624,sync_event,2025-12-29T00:45:49.876Z,2025-11-29T04:19:31.573Z
f47809ac-5282-462d-eaea-de3f02794b62,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,837a9baf-7fed-4fe4-630e-eeaf60164bcb,b6b48427-ef43-4c99-d43d-03d0dfbc0dae,44.23,watch,watch,true,sample_text_1393,declining,282.75,sample_text_4465,sample_text_2727,manual,2026-01-07T19:55:40.599Z,2026-03-12T13:35:40.306Z
7e6bb9b0-40c7-4c91-067f-ac9991fe2a68,5bcd0cf0-44a3-4e73-1c78-3d3c73e703b3,fecc715c-91cf-4144-4e6d-27d53565cfa5,9cea5bfa-f680-4f94-e07c-4a7ee5179da7,405.84,on_track,at_risk,false,sample_text_3101,improving,414.17,sample_text_2391,sample_text_3036,batch_nightly,2025-09-17T09:10:23.271Z,2025-08-11T17:14:27.895Z
70b027fb-fe76-4d5f-5b16-a24df3d3f0ee,5bcd0cf0-44a3-4e73-1c78-3d3c73e703b3,2d706e75-fd47-4d6b-cc14-10a1bf804d62,d4fea4ac-b3e9-4659-e0f5-b45888289cae,396.72,critical,at_risk,false,sample_text_1788,declining,828.19,sample_text_4330,sample_text_7895,sync_event,2025-05-31T18:15:46.777Z,2025-06-04T15:53:55.224Z
20b9014d-db4b-45c0-07a4-7e121b049d0a,3e334f12-6fd2-4fbe-3f23-a1309343356d,7e8192d3-756a-4974-209e-dc1ea1cca26e,25223466-997d-46a5-5751-e9815d48ac30,528.59,at_risk,watch,true,sample_text_520,stable,710.2,sample_text_8164,sample_text_1715,manual,2026-03-06T09:23:38.807Z,2026-02-25T01:21:46.941Z
5e918081-e472-48ac-f9d4-91b9df6f5fb6,5cca90e9-35ef-4b60-da97-176e79a801fd,13905047-dc05-4f11-21d1-ceb2ff2a4ead,c78c5124-c1d8-4d07-34a7-2182a01f0be8,632.3,watch,watch,true,sample_text_6750,declining,224.69,sample_text_9576,sample_text_5294,manual,2026-03-25T14:10:23.428Z,2026-03-06T19:40:15.924Z
3a617dc7-9187-4a04-a780-96e5adcf8a9d,44e91cce-ea65-438a-461a-9f0cf86acc81,f3e56a9d-701d-4138-17b4-468168466ac1,0722a489-b5ae-44b9-6098-f053ba33cb34,545,at_risk,at_risk,true,sample_text_9901,improving,477.03,sample_text_335,sample_text_2259,manual,2025-08-15T07:04:50.093Z,2025-11-09T00:05:48.787Z
22395f89-81c6-404c-e3f1-6f65372d9786,3e334f12-6fd2-4fbe-3f23-a1309343356d,e112e16e-d7d4-47de-a1f6-038db1f702ae,dea171a2-9f22-43d0-5d21-68fd32193d85,792.78,at_risk,on_track,true,sample_text_4937,declining,992.27,sample_text_2944,sample_text_7638,manual,2025-12-09T23:06:53.150Z,2025-10-24T18:36:46.351Z
3f60847e-3e8d-4c39-8fed-48caf103b373,a37257b2-9391-4433-6110-687c09f379ec,b9a92613-a49f-49ac-02ac-12389b77c55c,cd2fdee8-07b6-4668-39b9-b5f2eb783bb6,31.89,watch,watch,false,sample_text_2906,stable,242.77,sample_text_8301,sample_text_8244,sync_event,2025-09-10T19:25:08.838Z,2025-06-25T14:00:48.231Z
d211deb0-1478-4473-6ce9-611162922243,ca649c96-10ee-4d76-dcea-e4beca9603df,c0b731c7-72d6-4cbc-7d82-0603fe27478a,d9793c21-775d-4d32-a5ae-7643b038b83e,791.78,critical,on_track,false,sample_text_4364,declining,923.08,sample_text_6734,sample_text_1594,sync_event,2025-07-07T16:07:43.346Z,2026-02-09T21:13:33.590Z
9fee2838-6786-4850-16bc-4cb206313b59,60bb9abd-ad4f-43fe-d09e-d416a48001a5,521d1584-627e-495f-893e-82a12f5344be,d2f2293b-9c84-413b-8830-da28c02cfd04,753.82,at_risk,on_track,true,sample_text_6899,declining,444.01,sample_text_8087,sample_text_8029,batch_nightly,2025-07-24T08:10:18.496Z,2025-05-03T12:27:19.603Z
d88040c2-7352-4d11-9a68-7cbd74b4e554,cfed3b67-1de3-46ea-e76f-c89d08ec289a,c0b731c7-72d6-4cbc-7d82-0603fe27478a,d9793c21-775d-4d32-a5ae-7643b038b83e,899.22,watch,on_track,false,sample_text_2206,stable,658.23,sample_text_3815,sample_text_1527,manual,2025-10-17T19:51:52.722Z,2026-01-20T17:09:42.347Z
012ccfc9-172d-4564-b059-aafa1a6fc70a,e66f5152-bb91-495c-70a1-919b8657aacd,291d99ad-c85c-4557-8915-25527607d5cf,0fb41a70-1ab8-4a0c-5a67-b9128ab3d379,262.41,critical,critical,false,sample_text_2293,stable,306.86,sample_text_5202,sample_text_486,manual,2026-03-19T18:28:06.806Z,2026-01-13T19:13:19.735Z
4854b8cc-d657-4670-69ac-bab3ae151a76,cd807608-c28a-4e54-37b1-20305ffdcd5c,eb97341d-2385-4175-9a86-c3256608e18e,a2662e8d-5e1d-4d1f-c21f-8d2e14bcee97,592.71,on_track,watch,true,sample_text_4382,improving,804.13,sample_text_9883,sample_text_289,batch_nightly,2025-07-07T15:15:36.257Z,2025-04-23T07:37:19.891Z
ba155be0-5a7a-456e-d27e-918de14653a3,8e053e88-8c6b-4a2d-0248-e26f6841348e,921679af-a07e-442d-b254-00f81e5f665d,d7bed816-0ade-4251-cbdc-a5d286cd022b,527.59,on_track,at_risk,true,sample_text_7999,stable,851.93,sample_text_7597,sample_text_6096,manual,2025-09-07T14:46:19.262Z,2026-01-18T18:40:52.659Z
31450561-25d0-42df-508d-06742f66d62f,afb57115-93e2-41e4-19fb-726afc7dc847,24557b57-0c13-4c0c-a3e9-39903a1a94a3,dffdd978-57a2-4bc6-4cf1-3898c2c49169,721.84,on_track,at_risk,false,sample_text_8685,improving,225.65,sample_text_4233,sample_text_4108,batch_nightly,2026-03-17T23:31:13.866Z,2025-09-20T22:49:59.831Z
35b38dee-e454-4ee7-b797-33952bd8d091,2d6bfb42-752b-4b9d-3444-de223d3aae60,73370ee3-24e1-494c-b530-e79710873eeb,535fe904-0115-4f50-ff51-0eaf66dbaa12,856.56,critical,at_risk,false,sample_text_3191,improving,765.11,sample_text_277,sample_text_9686,batch_nightly,2025-10-12T09:40:10.630Z,2026-01-18T13:16:27.678Z
af01c96f-466d-45fd-8448-3d76029c6ec0,cd807608-c28a-4e54-37b1-20305ffdcd5c,1eca3985-996e-497f-4644-294968d742b8,9cea5bfa-f680-4f94-e07c-4a7ee5179da7,802.37,critical,critical,true,sample_text_7114,improving,404.01,sample_text_519,sample_text_3036,sync_event,2026-03-07T13:56:20.155Z,2025-09-19T15:22:26.158Z
17727f24-5fd1-4b00-d805-951641098904,08c9d53b-5bb4-4a4e-3e69-2fcd9679e99e,521d1584-627e-495f-893e-82a12f5344be,a4c941c0-1389-4963-35ca-80dd77dbf0b1,777.85,watch,on_track,false,sample_text_421,improving,524.13,sample_text_1731,sample_text_7445,batch_nightly,2025-10-17T19:11:17.513Z,2025-08-06T12:22:13.155Z
b38722bf-73e4-4d22-1d0e-8e171e0bc3de,4335fda9-afa6-493e-0026-1aa0263939a5,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,cd2fdee8-07b6-4668-39b9-b5f2eb783bb6,85.79,watch,on_track,true,sample_text_4393,declining,479.22,sample_text_2968,sample_text_6680,manual,2025-06-13T17:21:46.821Z,2025-09-17T17:15:05.177Z
4bfb0fd3-3695-44cf-68c6-c64d75b72213,63b3d997-8d4b-4027-f32c-5ba74efdff76,4ca6797c-e546-4f8b-df90-dbb08907d99e,f7be2c0e-c24c-46c4-da0f-acd1a398cf5f,751.75,watch,watch,false,sample_text_6737,improving,485.07,sample_text_5945,sample_text_6010,manual,2025-04-21T19:58:31.449Z,2025-04-29T03:44:55.016Z
bbce0fb2-bb8d-453f-7310-0b8c9b853450,5354d00b-34f0-4a88-58d4-8decde6ce2ee,a41d4030-6171-4181-a953-5d0104c592fd,4392a6e2-b231-4942-8243-57426e266e6b,975.99,on_track,at_risk,true,sample_text_5983,stable,83.54,sample_text_2242,sample_text_1032,batch_nightly,2026-03-14T05:17:56.934Z,2025-09-05T01:43:21.608Z
2f14ff67-4b3b-4590-a108-0b627078cedb,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,1eca3985-996e-497f-4644-294968d742b8,0fd6242e-8a30-4b49-a97a-911986bbba77,936.34,critical,on_track,false,sample_text_6846,improving,656.28,sample_text_6447,sample_text_476,manual,2025-04-25T07:06:35.301Z,2025-11-08T12:27:44.224Z
cdd23a74-1abe-4601-0eaf-9da15f575f47,c679812d-8719-424c-f810-c17bf20e8d10,0898bc8a-8083-4b0c-faf9-0f5d0224e73e,e8af06e0-177d-490e-4336-0f3f589e7032,563.34,watch,at_risk,false,sample_text_2680,stable,318.04,sample_text_9503,sample_text_8832,batch_nightly,2025-10-06T11:19:39.708Z,2025-04-17T19:17:17.174Z
eb7e2a99-a32e-42b3-ca8c-96a394ed86d4,824fd656-898c-4a31-aa57-ef6e1d6c346d,f3e56a9d-701d-4138-17b4-468168466ac1,fb6fe658-e43e-4bab-f33d-cdc88cf6d009,97.29,on_track,critical,true,sample_text_5883,improving,813,sample_text_2377,sample_text_5818,batch_nightly,2026-02-04T14:09:43.195Z,2025-08-12T01:51:51.602Z
4a8f8fcf-ac56-44fe-4a68-71fd0235275b,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,e394ca10-b5a0-45cc-8730-3524aff8641a,65f06e81-ac89-4cf7-22de-983490e0ebd8,31.56,critical,on_track,true,sample_text_8740,improving,790.2,sample_text_2749,sample_text_2503,manual,2025-09-17T09:06:35.186Z,2025-12-15T19:43:05.459Z
b158b71d-a1ef-4df5-1cd0-d4e7a5ef148e,e66f5152-bb91-495c-70a1-919b8657aacd,aed83b90-feeb-480d-e57c-176768104c81,ab3122ad-bfd7-47ca-89a1-eaf06119fc0f,982.75,at_risk,on_track,false,sample_text_743,improving,580.18,sample_text_5598,sample_text_3330,batch_nightly,2025-12-18T05:05:16.646Z,2025-12-03T07:32:55.124Z
6364a4d2-a366-456a-d506-b9afd8dcbba1,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,76fb7096-3d5c-4180-3013-e7a55c8b02bb,17910787-3bc0-4405-6348-eb717ba43c68,448.02,at_risk,on_track,true,sample_text_118,improving,680.44,sample_text_4758,sample_text_2162,manual,2025-10-15T19:38:46.908Z,2025-12-13T01:24:47.487Z
c3f04a35-5547-42f7-b6e6-eec5c81076ba,f61f2a14-3a64-4170-c4e0-7f394614ec15,820e0d69-1dec-4fa2-7dff-4973e37417e7,ba3c335f-0f94-42bd-b920-49b7e4cc9f58,532.91,watch,on_track,true,sample_text_6624,declining,103.33,sample_text_1647,sample_text_4249,sync_event,2025-11-03T11:49:03.913Z,2025-07-03T11:18:01.596Z
06e56de8-800d-4fac-3f83-8f31d0d19019,cd807608-c28a-4e54-37b1-20305ffdcd5c,0898bc8a-8083-4b0c-faf9-0f5d0224e73e,dea171a2-9f22-43d0-5d21-68fd32193d85,582.59,on_track,watch,false,sample_text_4706,improving,565.43,sample_text_1575,sample_text_1824,batch_nightly,2025-04-16T20:53:15.586Z,2025-12-27T23:45:01.965Z
5d387b13-a670-4a8d-4333-88dcdd84c585,3aaad658-14e8-4861-52c9-2341f1d4e7da,fe4720c1-f369-4760-b122-6b324f08f3a3,3a77b0f7-9043-4e12-8e52-ece087207c29,567.91,on_track,at_risk,false,sample_text_4824,declining,531.48,sample_text_5809,sample_text_5304,batch_nightly,2025-06-17T12:44:38.311Z,2025-12-04T07:04:43.373Z
2c20b0e3-6224-4514-ca0e-8975522c9a2b,40dc6875-50a3-4da6-8104-124ea7a529fb,baeb778f-0236-4ea0-497b-a0d46e5c6619,65f06e81-ac89-4cf7-22de-983490e0ebd8,70.7,on_track,watch,true,sample_text_6420,stable,417.23,sample_text_9375,sample_text_1507,batch_nightly,2025-07-27T04:00:13.632Z,2025-05-28T08:18:11.863Z
2dc9d6b4-23c9-45bb-bea2-a7c673d0a216,942582d6-df90-465e-0a7c-344463dcc5fc,2a4e5e57-fab3-47be-aa17-438ff8cedd26,faab78d1-e2bd-45ee-7691-5db88b350bab,522.77,on_track,at_risk,true,sample_text_6883,declining,624.19,sample_text_2539,sample_text_2210,sync_event,2026-04-04T02:29:02.101Z,2025-11-17T12:48:53.496Z
60a53645-77ba-4626-d4a9-3c6024828148,ca649c96-10ee-4d76-dcea-e4beca9603df,7e8192d3-756a-4974-209e-dc1ea1cca26e,a2662e8d-5e1d-4d1f-c21f-8d2e14bcee97,259.67,critical,at_risk,true,sample_text_3141,improving,956.45,sample_text_5109,sample_text_2361,sync_event,2025-12-06T12:58:42.874Z,2025-12-08T19:34:57.674Z
e2a531e6-e639-4f87-3a35-99b584a1e57c,ef30f378-ae06-4200-e466-b63a46dd4365,7006fd96-e3f8-4225-33e4-be34d610ffbb,6957b173-8384-43f0-f5c0-00651e3558ed,29.68,on_track,on_track,false,sample_text_2052,improving,686.75,sample_text_4561,sample_text_767,sync_event,2025-06-06T01:59:25.448Z,2025-11-09T21:21:35.285Z
e26a5f72-3d50-4de1-40c7-9e35023acf09,c679812d-8719-424c-f810-c17bf20e8d10,aed83b90-feeb-480d-e57c-176768104c81,8b5951ea-ddd1-437f-b1f8-d3d2cea21166,209.65,critical,at_risk,true,sample_text_8077,declining,235.87,sample_text_6701,sample_text_9155,manual,2025-06-06T06:26:19.573Z,2026-03-12T03:25:52.620Z
9d3dc352-7836-485c-1f65-37850d7dc9c9,73e655b7-927f-4010-5d38-ed87d5958465,7cc152ca-2334-4efd-8c58-4327009bcdb6,6957b173-8384-43f0-f5c0-00651e3558ed,320.85,at_risk,on_track,true,sample_text_4390,improving,150.42,sample_text_9580,sample_text_3622,sync_event,2025-12-25T17:44:28.442Z,2025-12-29T18:19:26.545Z
97d1867a-7588-439d-04ec-3e791a420822,7e33c19d-304d-44cf-6308-c84646b5b9b6,291d99ad-c85c-4557-8915-25527607d5cf,d2f2293b-9c84-413b-8830-da28c02cfd04,607.46,on_track,critical,false,sample_text_933,stable,311.25,sample_text_355,sample_text_4770,sync_event,2025-05-28T07:19:14.613Z,2025-11-20T22:50:45.903Z
88b0e36b-b656-458b-a217-1ecd18059a5e,74996144-2438-4454-03fb-d777b4c9db8b,661bcb95-f84e-4871-e1c4-675bf8171439,bc9b64c3-7ac2-47be-b6ba-88c69cdd4231,288.19,critical,on_track,false,sample_text_6074,improving,428.63,sample_text_4481,sample_text_2692,batch_nightly,2025-07-19T13:21:19.917Z,2025-12-21T23:15:39.353Z
804b07c1-c8c0-479e-377e-f23f1f5b0e72,b913d05c-d452-4b8d-58bc-5af42ecc92ad,921679af-a07e-442d-b254-00f81e5f665d,4392a6e2-b231-4942-8243-57426e266e6b,243.15,watch,at_risk,false,sample_text_6228,improving,213.04,sample_text_6928,sample_text_9684,manual,2025-05-16T04:32:04.654Z,2025-08-02T04:43:48.433Z
7856bf50-579d-4fd3-c24c-1b41e5151478,4335fda9-afa6-493e-0026-1aa0263939a5,5b1b6bbb-ac85-477d-9a11-d480281a4b21,9cea5bfa-f680-4f94-e07c-4a7ee5179da7,684.05,on_track,at_risk,false,sample_text_9911,declining,195.1,sample_text_7317,sample_text_6702,manual,2025-05-27T13:14:47.081Z,2025-11-01T05:32:48.155Z
ae8c4a3c-a92e-4183-c048-33bed1d363e8,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,b1160aa4-615e-46be-c33f-53b664f1618f,0f169150-4a9e-4c9e-a5a7-2a87c95cb619,501.37,watch,watch,false,sample_text_8466,improving,100.07,sample_text_9478,sample_text_7749,sync_event,2025-06-16T03:28:26.625Z,2025-05-26T07:34:12.387Z
4258761a-8294-4d58-f2e9-c16ee9669c1b,12c936b7-76a2-4244-3342-f64b193771af,1eca3985-996e-497f-4644-294968d742b8,0fb41a70-1ab8-4a0c-5a67-b9128ab3d379,769.43,on_track,critical,false,sample_text_6601,improving,96.77,sample_text_8856,sample_text_4180,batch_nightly,2025-05-07T17:46:37.284Z,2025-09-09T15:26:47.856Z
cbbee6f8-9717-4ff8-79a2-450079ab749a,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,b1160aa4-615e-46be-c33f-53b664f1618f,f9611ba1-1cbb-4279-f231-a281a5fa0f33,635.09,watch,at_risk,true,sample_text_3874,improving,313.71,sample_text_6742,sample_text_4158,batch_nightly,2025-11-21T08:49:55.098Z,2025-12-26T01:29:49.404Z
3f4531c3-d950-42a7-248f-e23192b1e1d8,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,7e8192d3-756a-4974-209e-dc1ea1cca26e,b6b48427-ef43-4c99-d43d-03d0dfbc0dae,844.41,at_risk,on_track,false,sample_text_8601,improving,280.27,sample_text_7206,sample_text_4681,sync_event,2025-05-13T08:18:13.802Z,2025-08-03T11:11:08.754Z
e84aa085-4085-4e8e-84f9-cb1a8563dacb,3f1eb67e-af2a-4430-00e8-036be32a0239,fe4720c1-f369-4760-b122-6b324f08f3a3,dea171a2-9f22-43d0-5d21-68fd32193d85,782.31,watch,at_risk,false,sample_text_2168,improving,445.48,sample_text_8408,sample_text_845,batch_nightly,2025-10-19T02:15:09.011Z,2025-09-26T03:23:18.113Z
eff02f6b-e276-47f6-6fb4-53b907dd405d,857fcefe-5faf-4a3c-df5d-917321d0ed26,2e842555-494e-4eac-25b2-d2a4430cc9ed,d4fea4ac-b3e9-4659-e0f5-b45888289cae,854.37,at_risk,watch,false,sample_text_8205,improving,456.2,sample_text_9620,sample_text_2659,sync_event,2025-05-11T06:10:28.016Z,2025-10-25T05:49:23.469Z
461d71b4-51f7-485a-b6cb-357b30a799eb,f3bdc0f5-709a-4443-3bcd-690202dcd619,13905047-dc05-4f11-21d1-ceb2ff2a4ead,4cf4f4e8-2f0c-4643-9aad-2f0db304dfb5,91.09,watch,critical,true,sample_text_3574,improving,458.16,sample_text_3436,sample_text_5147,manual,2025-05-31T02:10:49.949Z,2026-04-11T20:37:31.541Z
2bb6b557-22bc-46b2-72ce-379de0ca70aa,a9f9f807-e129-4f29-9091-c45f8770da1a,1eca3985-996e-497f-4644-294968d742b8,64ec3e55-98e5-4988-4aa0-1d96e91fa677,14.02,watch,at_risk,true,sample_text_1883,declining,609.35,sample_text_1361,sample_text_1990,sync_event,2025-07-08T13:12:48.714Z,2025-08-29T17:13:52.007Z
6a99f44c-cd63-4dbb-cf53-848619c0777c,f61f2a14-3a64-4170-c4e0-7f394614ec15,b1160aa4-615e-46be-c33f-53b664f1618f,fedd2ec4-9079-4585-92e4-8f187adb6077,657.95,at_risk,critical,false,sample_text_8222,improving,718.66,sample_text_2274,sample_text_9254,batch_nightly,2025-05-05T09:01:51.164Z,2026-03-26T22:23:15.954Z
9e80cf35-ae12-4a1f-16d3-dff8a425956d,2815d421-fa85-4846-4e67-32f2b052db68,615ffcad-04ca-4584-4505-45cbefd50d58,8b5951ea-ddd1-437f-b1f8-d3d2cea21166,454.46,watch,at_risk,false,sample_text_5300,improving,980.32,sample_text_3581,sample_text_3990,sync_event,2025-04-21T16:07:15.675Z,2025-05-21T20:21:34.499Z
93dc1cbd-a159-48a9-6add-8d7996439f71,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,a41d4030-6171-4181-a953-5d0104c592fd,17910787-3bc0-4405-6348-eb717ba43c68,954.81,at_risk,on_track,false,sample_text_817,improving,671.49,sample_text_2969,sample_text_7472,batch_nightly,2026-01-03T03:24:32.401Z,2025-07-02T08:58:02.672Z
51cdec74-b896-445f-75d3-20225b0d2327,b913d05c-d452-4b8d-58bc-5af42ecc92ad,c0b731c7-72d6-4cbc-7d82-0603fe27478a,d9793c21-775d-4d32-a5ae-7643b038b83e,472.72,critical,critical,false,sample_text_9043,stable,726.43,sample_text_643,sample_text_8913,sync_event,2025-07-15T13:56:53.322Z,2025-10-15T21:49:55.426Z
26c782da-4b90-4f7d-0f01-212802306d8f,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,7006fd96-e3f8-4225-33e4-be34d610ffbb,9cea5bfa-f680-4f94-e07c-4a7ee5179da7,190.62,watch,on_track,true,sample_text_6872,improving,791.98,sample_text_4779,sample_text_7739,batch_nightly,2025-10-25T22:05:57.014Z,2026-01-23T18:54:31.791Z
d7355834-8f23-4818-7ad6-92155e5de7cc,2d6bfb42-752b-4b9d-3444-de223d3aae60,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,fedd2ec4-9079-4585-92e4-8f187adb6077,593.99,at_risk,at_risk,true,sample_text_414,improving,628.32,sample_text_9362,sample_text_6288,batch_nightly,2025-07-02T17:37:09.101Z,2025-12-28T02:24:21.652Z
