status,id,intervention_id,school_id,student_id,scheduled_date,scheduled_start_time,scheduled_duration_minutes,actual_date,actual_start_time,actual_duration_minutes,cancellation_reason,delivered_by,location,modality,group_size,fidelity_checklist,fidelity_score,fidelity_notes,student_engaged,engagement_notes,session_notes,skills_practiced,homework_assigned,parent_communication,created_at,updated_at,created_by
completed,547d0633-911c-4631-8648-7ae35031f181,b99d9240-0c15-492c-bcb5-5dab6f5707ac,c8bf5171-97bd-4a3c-df89-c4059e1474e2,cd807608-c28a-4e54-37b1-20305ffdcd5c,2025-08-07T11:58:33.355Z,sample_text_9531,845,2025-10-07T14:04:37.432Z,sample_text_5248,68,sample_text_8930,91481a49-39f6-4c85-9a87-3de01f285177,sample_text_3869,in_person,931,sample_text_2125,251.73,sample_text_3020,true,sample_text_324,sample_text_5214,sample_text_7995,sample_text_6719,true,2026-03-13T03:28:13.438Z,2025-10-26T01:16:03.342Z,b68d9d85-277a-4f14-1564-cbb9598388f9
completed,c16f6760-2229-4140-d85d-ebf549d9a41f,22cc6a8f-9b50-4313-a8c9-a3c43b392d05,f56bd850-ae1d-4c12-1f67-ecd289df1620,857fcefe-5faf-4a3c-df5d-917321d0ed26,2025-12-13T15:29:59.839Z,sample_text_8845,899,2025-09-08T22:24:34.440Z,sample_text_1194,611,sample_text_6710,13815186-454f-4056-c0e4-2d163f76617d,sample_text_1124,virtual,224,sample_text_8015,24.91,sample_text_8928,true,sample_text_4623,sample_text_3566,sample_text_891,sample_text_5828,false,2025-07-24T04:51:34.171Z,2025-09-28T05:36:47.457Z,59b39d5f-196d-4a89-1b1d-30029759628a
cancelled,fdb53d1b-85d1-41cc-22f0-63c40f7f946b,aafbdce4-b166-4344-e700-6fcd4aaa8f29,76fb7096-3d5c-4180-3013-e7a55c8b02bb,74996144-2438-4454-03fb-d777b4c9db8b,2025-07-22T18:54:30.075Z,sample_text_2675,345,,sample_text_844,,sample_text_6949,fa8263d2-b6b1-4514-4f07-6307b13d93f7,sample_text_4406,hybrid,456,sample_text_7526,,sample_text_6132,false,sample_text_7015,sample_text_2210,sample_text_5505,sample_text_6522,false,2025-05-27T03:19:35.775Z,2025-07-26T19:56:53.195Z,4983674c-e15e-4015-0eb3-50b01d7810f8
completed,d01f1d50-8c8e-4363-f33d-8cc352ff0cde,4802aca5-84c1-4dec-bcdf-1d631717991e,c0b731c7-72d6-4cbc-7d82-0603fe27478a,25984c0e-a7ff-4156-822e-ec2fb55f198a,2025-07-03T04:19:28.300Z,sample_text_2325,602,2025-12-10T08:17:58.574Z,sample_text_8630,848,sample_text_1995,034eaa7e-6ebe-4134-5494-fbfbc43c72ec,sample_text_4788,in_person,293,sample_text_9485,130.84,sample_text_1750,false,sample_text_7016,sample_text_6362,sample_text_97,sample_text_9187,false,2025-05-05T03:18:19.916Z,2025-11-14T10:10:49.412Z,03983122-261d-403c-9284-32860383f137
no_show,a5678025-d4db-473e-ca55-b58003215f1d,0660e705-3f95-4fd9-a41a-321262e51eb3,615ffcad-04ca-4584-4505-45cbefd50d58,6ca9565d-394f-4984-5af6-b337411ec843,2025-08-15T01:28:44.504Z,sample_text_7646,706,2026-01-06T15:16:18.443Z,sample_text_5263,814,sample_text_7143,7eb2d58e-90b4-4cb6-235b-f52575ca8c43,sample_text_4499,in_person,42,sample_text_360,435.85,sample_text_6541,false,sample_text_2999,sample_text_7435,sample_text_2145,sample_text_8334,true,2026-01-19T02:07:36.992Z,2025-12-19T23:29:36.167Z,0a5b5544-8433-485d-8477-4051a66c59da
partial,823a50a9-f96a-4d18-4a36-af37cc6471b0,e4e629c5-87d4-4ff9-a454-60a9e53957d8,615ffcad-04ca-4584-4505-45cbefd50d58,4361747f-bbcd-4426-e55e-5ac00ba3e695,2025-04-26T10:35:29.233Z,sample_text_8231,154,2025-06-27T15:57:54.977Z,sample_text_4628,904,sample_text_1993,616cd82a-150d-43e4-e90b-50dd3877886b,sample_text_3626,virtual,673,sample_text_4288,360.45,sample_text_4806,true,sample_text_1740,sample_text_294,sample_text_7102,sample_text_81,true,2026-01-03T19:58:08.502Z,2026-02-27T16:21:59.475Z,9eaa373f-8df1-4b6c-b2c9-c62b6f3363fe
completed,e9912d35-0e7b-435f-2e65-cb42f46e95d9,7b01d302-0a70-4c31-f833-da69c718f73d,59faa8f0-e266-467f-aa62-7fd97008cad7,8ec11999-7a20-466e-84f7-f134e29d20eb,2026-01-07T15:08:05.110Z,sample_text_829,528,2025-05-11T22:04:48.788Z,sample_text_5486,261,sample_text_8265,c99158d6-bd93-42cc-6585-6fedbda473c8,sample_text_2277,virtual,979,sample_text_6835,984.34,sample_text_1293,true,sample_text_2483,sample_text_2423,sample_text_8288,sample_text_8635,true,2026-03-02T18:31:15.276Z,2025-10-15T20:28:57.836Z,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87
partial,432d5e92-9f9d-416d-4c74-e28fd434b951,aafbdce4-b166-4344-e700-6fcd4aaa8f29,e394ca10-b5a0-45cc-8730-3524aff8641a,3e4e588f-bb13-48f9-ae27-231d699b174f,2025-11-09T23:48:48.514Z,sample_text_8910,303,2025-09-22T19:19:35.231Z,sample_text_4543,730,sample_text_5193,7275a4a2-65a3-47ed-3d1e-7026f453021d,sample_text_6309,hybrid,693,sample_text_3169,216.74,sample_text_4694,true,sample_text_2950,sample_text_9697,sample_text_6388,sample_text_5076,true,2025-05-24T20:28:55.054Z,2025-04-18T10:07:00.699Z,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c
partial,438db43d-8f24-47eb-27e0-ab312a2326cc,093f659d-b7ea-45cd-f8d9-33ac23698fa0,921679af-a07e-442d-b254-00f81e5f665d,c679812d-8719-424c-f810-c17bf20e8d10,2026-03-01T06:09:20.546Z,sample_text_563,77,2025-06-07T01:55:27.164Z,sample_text_7558,195,sample_text_8653,616cd82a-150d-43e4-e90b-50dd3877886b,sample_text_1698,in_person,74,sample_text_2713,515.68,sample_text_8796,true,sample_text_9143,sample_text_3271,sample_text_1537,sample_text_323,true,2026-01-16T23:48:03.810Z,2025-08-21T07:35:18.689Z,03983122-261d-403c-9284-32860383f137
partial,79da96d5-36fa-45cb-5372-77fa9871a6fc,8e77bf83-cdbf-4e65-c0fd-b456dae5ca6e,baeb778f-0236-4ea0-497b-a0d46e5c6619,942582d6-df90-465e-0a7c-344463dcc5fc,2025-05-11T23:17:01.484Z,sample_text_8568,753,2026-02-14T07:09:57.936Z,sample_text_7653,142,sample_text_4154,7a4c360c-bb74-4deb-f15e-c8b948e7a622,sample_text_7306,in_person,792,sample_text_8848,764.72,sample_text_9346,true,sample_text_9844,sample_text_9364,sample_text_1504,sample_text_924,false,2025-07-29T10:49:42.995Z,2026-02-26T11:06:51.498Z,6a49f986-fadb-4bcd-512c-c56d68c9b08b
completed,891330e0-5637-47e1-91fa-5c5271557013,6fb8d879-d8bc-47e9-d75c-868c65e4b80e,7e8192d3-756a-4974-209e-dc1ea1cca26e,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,2025-10-27T16:39:06.523Z,sample_text_7533,424,2026-02-12T16:51:12.588Z,sample_text_3298,658,sample_text_3038,9b6a74d9-b351-48c9-fd99-3ea43ff586df,sample_text_3745,in_person,992,sample_text_8510,931.36,sample_text_1067,false,sample_text_6055,sample_text_7396,sample_text_7136,sample_text_8189,true,2026-01-10T14:41:46.617Z,2025-07-04T14:31:06.538Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df
scheduled,fa0465c2-7597-407e-b343-8851f2577bb5,0f853a45-92cb-4e08-bb3a-9f894364a97f,291d99ad-c85c-4557-8915-25527607d5cf,1458a564-2503-4c4e-98fd-ff8eee30f920,2025-12-20T14:42:37.423Z,sample_text_3471,295,2025-06-04T15:02:26.707Z,sample_text_4649,272,sample_text_6976,01576ed3-e96e-415a-7c79-d2b4e79c9251,sample_text_6232,virtual,517,sample_text_7228,579.08,sample_text_7988,false,sample_text_8806,sample_text_9520,sample_text_3655,sample_text_816,false,2025-04-26T08:07:25.695Z,2025-08-08T17:25:43.928Z,e4a45791-4bec-432e-83c4-834772750abf
completed,98a14aa0-dad2-4655-4a37-52ff4910b8d8,22cc6a8f-9b50-4313-a8c9-a3c43b392d05,94519cc1-bdc7-4549-769e-8964efcea7c6,4ca4247e-c61f-4837-bf77-9c36a300d1a6,2026-01-13T23:53:15.668Z,sample_text_6030,515,2025-05-12T01:49:05.592Z,sample_text_4356,957,sample_text_569,7d07d517-dedd-404d-c698-f00e2aeb820f,sample_text_3385,in_person,29,sample_text_8864,210.05,sample_text_1381,true,sample_text_5278,sample_text_4463,sample_text_2226,sample_text_7426,false,2025-08-07T00:06:39.325Z,2025-05-14T17:41:00.990Z,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c
scheduled,65ea5f79-8261-4e27-e24b-6db2ae22d63d,2816ccd1-fce4-4fb5-0fbb-dfb23ed54240,f0fe80e2-ee98-4631-fd46-bedaa4937130,4ca4247e-c61f-4837-bf77-9c36a300d1a6,2025-05-06T08:13:35.380Z,sample_text_4985,212,2025-11-23T15:18:24.415Z,sample_text_9303,506,sample_text_5833,8ac01f7d-9c30-4771-a900-d8fc5dd68b28,sample_text_3117,in_person,598,sample_text_1508,272.22,sample_text_919,false,sample_text_5796,sample_text_3968,sample_text_8850,sample_text_6411,true,2025-06-21T06:13:47.126Z,2025-10-04T08:23:47.533Z,b68d9d85-277a-4f14-1564-cbb9598388f9
partial,15a8dfe4-ad90-47a2-15b1-d99eb7d70faf,0fe15401-d8c6-475b-c190-0d88ceee9427,f56bd850-ae1d-4c12-1f67-ecd289df1620,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,2025-05-25T09:39:45.596Z,sample_text_8811,276,2025-08-08T12:42:46.623Z,sample_text_5257,403,sample_text_6358,7eb2d58e-90b4-4cb6-235b-f52575ca8c43,sample_text_363,virtual,77,sample_text_1745,775.39,sample_text_4261,false,sample_text_1756,sample_text_5436,sample_text_340,sample_text_1171,false,2025-10-24T00:33:13.751Z,2025-11-26T00:26:20.054Z,074f3f9d-1d98-495a-36ce-ea4c10de32e7
completed,6cad1f72-57eb-41bf-40d9-57f4687deeb2,a70b1f5f-95d9-4a6b-0910-a715243975f7,7006fd96-e3f8-4225-33e4-be34d610ffbb,e66f5152-bb91-495c-70a1-919b8657aacd,2025-05-08T16:55:02.611Z,sample_text_6530,539,2025-08-28T20:17:23.807Z,sample_text_7160,419,sample_text_1565,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,sample_text_1037,hybrid,174,sample_text_4142,126.32,sample_text_7678,true,sample_text_4253,sample_text_1259,sample_text_9394,sample_text_399,false,2025-07-27T06:09:29.501Z,2025-07-15T02:05:50.755Z,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8
scheduled,0163704e-cfe6-46ba-1355-1aaa32eb318e,04f767dc-1a7c-43e8-2019-c5577d3ae052,00e48b05-b6cb-410f-1525-6668c44bdb40,25984c0e-a7ff-4156-822e-ec2fb55f198a,2025-11-16T09:25:19.016Z,sample_text_3613,532,2025-07-18T05:54:30.723Z,sample_text_8121,46,sample_text_376,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,sample_text_2465,hybrid,644,sample_text_8748,66.55,sample_text_6866,false,sample_text_1582,sample_text_1042,sample_text_774,sample_text_8181,true,2025-09-15T09:29:24.506Z,2026-03-31T21:58:56.953Z,621e454c-d590-4953-4dc4-27d658cef254
scheduled,87974a54-a38a-48f7-dd18-8f90cfd6fbe3,7086daf9-3111-437e-3beb-ae91b8ea51fb,4ca6797c-e546-4f8b-df90-dbb08907d99e,0e77db3f-7cdc-48b3-e10c-c05d74f5b464,2025-10-10T14:03:29.751Z,sample_text_9020,264,2025-10-18T01:24:56.511Z,sample_text_2638,635,sample_text_9608,74bd910d-f592-4d1d-0e88-4bd9512f610b,sample_text_7013,virtual,524,sample_text_6604,566.56,sample_text_1269,true,sample_text_7598,sample_text_8688,sample_text_777,sample_text_8500,false,2025-12-23T02:55:36.474Z,2026-02-02T04:18:05.167Z,d9edb57f-a55c-4a07-df66-d6f8356c9964
completed,29beff01-0e38-4079-24bf-4773a3f1a48a,36a2bd98-8d6a-422c-04cc-be071c7128f3,c8bf5171-97bd-4a3c-df89-c4059e1474e2,19b0ce65-5cea-46af-9685-0855cb090984,2025-10-27T16:59:38.557Z,sample_text_6471,411,2025-09-25T08:00:58.839Z,sample_text_8507,107,sample_text_5783,760e9861-7716-4fc7-6676-f5213f248cda,sample_text_8679,in_person,508,sample_text_2222,145.91,sample_text_1668,true,sample_text_403,sample_text_5115,sample_text_5749,sample_text_3720,false,2025-10-03T19:15:00.224Z,2026-02-17T15:40:52.679Z,a7fdde05-87ad-4532-1887-2448d13ec652
completed,b263021c-19b7-4138-facc-50d9880968ff,e4ebc728-43de-4dc6-8cfd-0a6e04ab4faf,24557b57-0c13-4c0c-a3e9-39903a1a94a3,974aa30d-547e-4e21-86d6-1f3c34623f7f,2025-07-09T12:14:03.262Z,sample_text_5003,447,2026-02-24T02:39:26.926Z,sample_text_3164,897,sample_text_8512,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,sample_text_3281,hybrid,250,sample_text_1115,244.99,sample_text_9526,false,sample_text_4858,sample_text_2057,sample_text_4871,sample_text_4973,false,2025-08-15T02:00:32.223Z,2025-11-15T23:13:02.410Z,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c
completed,d0eecffb-c4b8-4a7f-df42-54059ff1a892,5b87189e-f2c1-4df6-c8e6-85342cf1a109,2d706e75-fd47-4d6b-cc14-10a1bf804d62,8896db36-2d61-437b-b2c1-dc033ac04606,2025-09-20T11:50:10.976Z,sample_text_2136,918,2026-02-13T02:27:25.994Z,sample_text_2856,309,sample_text_890,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,sample_text_1616,in_person,673,sample_text_8153,537.07,sample_text_6849,true,sample_text_7840,sample_text_1331,sample_text_6058,sample_text_9350,false,2025-11-25T00:07:20.863Z,2026-02-27T22:53:02.630Z,074f3f9d-1d98-495a-36ce-ea4c10de32e7
cancelled,89b99c44-599c-4d2c-21c2-beef98bdc3d3,0a6828b5-4d55-4c26-d7ba-a1b99663b2fe,343e4691-d779-4742-a9b6-c828fbb55b61,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,2025-07-22T23:30:41.046Z,sample_text_997,249,,sample_text_5423,,sample_text_6467,91481a49-39f6-4c85-9a87-3de01f285177,sample_text_5525,in_person,395,sample_text_8966,,sample_text_4410,true,sample_text_7191,sample_text_4125,sample_text_4844,sample_text_3940,true,2026-04-01T23:53:47.522Z,2026-01-22T19:03:39.125Z,c99158d6-bd93-42cc-6585-6fedbda473c8
completed,15259369-70ca-48a7-32b2-cf4157376630,e5536f1d-70a4-4729-c482-8f7e415dd89b,e536d26c-1212-499f-3401-979cc6978147,83c0f5a4-11a8-4b1f-5064-e6047d878674,2026-01-03T22:37:13.937Z,sample_text_7537,137,2025-11-13T23:11:25.860Z,sample_text_1688,181,sample_text_3866,db60da3b-65f5-43f8-0cf6-3a1af6e416bd,sample_text_1920,in_person,534,sample_text_4299,518.96,sample_text_8286,true,sample_text_1693,sample_text_8699,sample_text_1786,sample_text_4889,false,2026-03-06T01:43:25.180Z,2025-10-03T14:22:13.003Z,e4a45791-4bec-432e-83c4-834772750abf
completed,473e5a84-09ce-4581-7d3f-eec0032fdb7b,e0b5f5e4-afd9-462e-ec04-fb5455b210a3,fe4720c1-f369-4760-b122-6b324f08f3a3,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,2025-08-12T01:22:45.226Z,sample_text_9688,230,2025-05-20T09:13:11.706Z,sample_text_3110,188,sample_text_2613,621e454c-d590-4953-4dc4-27d658cef254,sample_text_6090,in_person,685,sample_text_4148,267.35,sample_text_418,true,sample_text_7370,sample_text_5613,sample_text_1726,sample_text_8446,true,2025-05-09T03:08:04.990Z,2025-09-19T20:45:31.892Z,034eaa7e-6ebe-4134-5494-fbfbc43c72ec
scheduled,9e3da0a5-7e43-4ef9-e8fd-d47f741be1e3,ec1ba003-ffce-4ac3-4d22-9142d9c5f0ee,16c0f045-ad9e-4d23-8922-374a2534b914,60bb9abd-ad4f-43fe-d09e-d416a48001a5,2025-04-12T15:54:03.731Z,sample_text_793,970,2026-03-18T17:36:22.674Z,sample_text_2442,779,sample_text_7049,ea49fb72-2050-42e2-81c3-091e5dbcc276,sample_text_2401,in_person,839,sample_text_2112,590.87,sample_text_5697,false,sample_text_6364,sample_text_6658,sample_text_5829,sample_text_7999,true,2025-08-31T11:04:39.972Z,2026-03-16T20:10:11.919Z,03983122-261d-403c-9284-32860383f137
completed,7c5ec962-7516-4df3-44cc-b6a2667c3b1f,9bc1579d-9568-426b-e472-0da17f977ab5,661bcb95-f84e-4871-e1c4-675bf8171439,440eba09-b8a9-4df2-7ce2-88916df0536d,2025-08-23T16:47:13.035Z,sample_text_4578,527,2025-06-27T02:09:43.534Z,sample_text_6890,993,sample_text_2013,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c,sample_text_9629,virtual,162,sample_text_3990,504.97,sample_text_1668,false,sample_text_246,sample_text_8541,sample_text_8729,sample_text_1326,false,2026-03-01T18:35:28.369Z,2026-04-02T01:21:40.580Z,b941f6ec-4ce0-4310-9221-6be0482727a0
partial,9e02c250-f43c-4fee-a95f-f2040b8177c4,6fb8d879-d8bc-47e9-d75c-868c65e4b80e,59faa8f0-e266-467f-aa62-7fd97008cad7,25984c0e-a7ff-4156-822e-ec2fb55f198a,2026-03-03T11:35:53.651Z,sample_text_1285,996,2025-10-30T03:14:55.510Z,sample_text_5443,133,sample_text_2280,b68d9d85-277a-4f14-1564-cbb9598388f9,sample_text_6015,virtual,306,sample_text_9866,113.74,sample_text_8913,true,sample_text_1890,sample_text_6904,sample_text_5682,sample_text_2104,true,2025-05-28T05:59:38.434Z,2025-09-08T08:00:12.939Z,a7fdde05-87ad-4532-1887-2448d13ec652
completed,0f2826ee-5453-4609-ee28-b6205520371e,6d2954e1-a294-4f4c-a73e-cd9374c16466,5b1b6bbb-ac85-477d-9a11-d480281a4b21,0519f110-4080-47f1-0e4d-53c0e3b18659,2026-02-27T09:21:43.034Z,sample_text_3521,336,2026-03-19T13:14:33.861Z,sample_text_541,117,sample_text_5883,8a0aa082-f148-423d-fd6f-c28d86c0215a,sample_text_8226,virtual,793,sample_text_7945,254.14,sample_text_4723,true,sample_text_1848,sample_text_5688,sample_text_7193,sample_text_1413,false,2025-07-29T09:55:20.733Z,2025-10-08T05:37:59.023Z,234b0627-79ac-4de2-9e5f-3deaab1f438f
completed,0d058125-1632-458f-d4ef-a15765a2a4ed,e5536f1d-70a4-4729-c482-8f7e415dd89b,e536d26c-1212-499f-3401-979cc6978147,824fd656-898c-4a31-aa57-ef6e1d6c346d,2025-06-14T09:59:53.172Z,sample_text_169,830,2026-03-05T15:28:16.992Z,sample_text_7397,492,sample_text_1865,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,sample_text_2951,in_person,492,sample_text_5804,354.66,sample_text_3512,false,sample_text_6702,sample_text_8641,sample_text_2989,sample_text_7445,false,2025-05-02T16:04:35.066Z,2025-11-17T18:34:01.618Z,b8378524-c3b6-4652-6983-adbddb7aa9dd
no_show,263928de-0ee8-43ef-0b57-751058d38e94,22a0a6d0-f90a-40bf-5c2c-2c0d989b6a0d,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,d914d5ce-2aec-454b-3d59-d028d03124f6,2025-10-21T12:47:27.763Z,sample_text_9604,675,2026-01-13T04:58:21.116Z,sample_text_8052,225,sample_text_6672,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,sample_text_2819,virtual,605,sample_text_1090,697.54,sample_text_3038,true,sample_text_3136,sample_text_8937,sample_text_8808,sample_text_991,false,2025-10-14T14:47:48.117Z,2026-01-28T01:09:57.698Z,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8
completed,16dadae1-3bc1-41d0-ee5c-11da6db55a29,cc19aa3d-8df7-4ba6-943a-ebbf9970c3bc,e536d26c-1212-499f-3401-979cc6978147,63b3d997-8d4b-4027-f32c-5ba74efdff76,2025-04-17T21:09:29.180Z,sample_text_7811,127,2025-07-02T20:27:19.133Z,sample_text_8052,834,sample_text_2783,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,sample_text_3367,virtual,141,sample_text_7698,513.58,sample_text_7833,true,sample_text_9247,sample_text_1495,sample_text_1197,sample_text_9932,false,2025-12-19T09:01:50.368Z,2025-10-03T11:39:25.488Z,54566fd8-2ce9-43f1-d9c4-3262fe0540e9
completed,d284d29c-760a-4a9d-60fc-343dbdbc671b,0a6828b5-4d55-4c26-d7ba-a1b99663b2fe,2d706e75-fd47-4d6b-cc14-10a1bf804d62,942582d6-df90-465e-0a7c-344463dcc5fc,2025-04-30T07:22:32.984Z,sample_text_8267,133,2026-01-31T11:55:38.129Z,sample_text_5100,955,sample_text_2145,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,sample_text_4220,in_person,329,sample_text_6476,221.53,sample_text_7727,true,sample_text_7269,sample_text_3615,sample_text_2045,sample_text_4424,true,2025-07-07T16:57:42.682Z,2025-11-20T15:18:22.631Z,db60da3b-65f5-43f8-0cf6-3a1af6e416bd
completed,1baeaccb-d5d8-4a83-6652-123b09ffef54,56ce6d7a-11a7-4010-eed8-0ac222e7299e,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,f61f2a14-3a64-4170-c4e0-7f394614ec15,2025-09-27T15:27:37.431Z,sample_text_8749,229,2025-05-03T09:31:53.379Z,sample_text_7439,686,sample_text_7437,91481a49-39f6-4c85-9a87-3de01f285177,sample_text_5090,virtual,403,sample_text_825,992.47,sample_text_368,false,sample_text_5552,sample_text_2308,sample_text_9613,sample_text_1082,false,2026-03-20T15:41:27.434Z,2025-08-30T16:14:09.955Z,faab496b-a78d-4496-aa0f-1f0957801a80
completed,3974b89b-f29a-4853-c39d-68fd211b5c5c,02921be7-21ab-4274-eb8c-fd17367ef932,521d1584-627e-495f-893e-82a12f5344be,cfed3b67-1de3-46ea-e76f-c89d08ec289a,2026-03-25T20:50:24.973Z,sample_text_3294,986,2026-04-06T10:17:28.617Z,sample_text_9719,471,sample_text_6875,7d07d517-dedd-404d-c698-f00e2aeb820f,sample_text_6338,in_person,978,sample_text_7490,137.44,sample_text_9303,true,sample_text_6551,sample_text_8482,sample_text_4177,sample_text_8321,true,2025-10-26T22:02:52.844Z,2025-08-07T02:10:36.644Z,e2e59b60-b37d-4442-b14f-f66ec99cab25
scheduled,22b4cbe2-5f78-4189-874b-8d8bf1e724c4,d2bb5682-7c2b-4eb6-8b8c-1743ca39b9ae,c0b731c7-72d6-4cbc-7d82-0603fe27478a,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,2025-09-11T13:11:50.808Z,sample_text_7791,263,2025-09-03T13:10:03.465Z,sample_text_3711,582,sample_text_2727,03983122-261d-403c-9284-32860383f137,sample_text_9776,virtual,225,sample_text_7258,591.58,sample_text_2964,false,sample_text_1795,sample_text_3186,sample_text_3129,sample_text_4023,false,2025-11-08T08:09:13.396Z,2025-10-24T13:06:40.151Z,0a5b5544-8433-485d-8477-4051a66c59da
completed,fff9dfb9-f1b6-4083-8039-b6d03691f790,9fb97d7d-c648-45dd-decd-8fba34ef4c41,2bd4f3bc-df4b-49c7-997f-c11868da495a,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,2026-01-20T05:32:14.176Z,sample_text_9619,748,2025-09-03T11:45:21.880Z,sample_text_7958,927,sample_text_6737,d9edb57f-a55c-4a07-df66-d6f8356c9964,sample_text_1510,in_person,166,sample_text_9733,749.02,sample_text_5596,true,sample_text_6787,sample_text_2995,sample_text_308,sample_text_4754,true,2026-02-22T13:36:43.255Z,2026-01-02T23:25:00.168Z,616cd82a-150d-43e4-e90b-50dd3877886b
completed,55b23206-eb09-4a68-8e77-2c366e49a60a,e3365cd7-81d6-41a6-c786-86fd08bb2298,f0fe80e2-ee98-4631-fd46-bedaa4937130,4361747f-bbcd-4426-e55e-5ac00ba3e695,2025-09-04T20:31:43.688Z,sample_text_3027,521,2025-06-10T06:45:11.278Z,sample_text_7464,23,sample_text_4378,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd,sample_text_4005,in_person,940,sample_text_5901,477.27,sample_text_4094,true,sample_text_447,sample_text_9745,sample_text_301,sample_text_9704,false,2026-01-08T09:50:13.035Z,2025-08-01T18:14:35.126Z,699866f4-eda9-4222-4727-7702d9d050eb
cancelled,10ff196a-a2e7-4819-d2c6-cca95126dd10,81bdd85f-842c-462f-80f2-77e9a08b68bb,219980cb-3f77-4414-faeb-5f70b1472a36,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,2025-09-25T23:22:27.945Z,sample_text_6247,664,,sample_text_3674,,sample_text_3564,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,sample_text_7868,in_person,702,sample_text_5167,,sample_text_907,true,sample_text_8316,sample_text_8290,sample_text_9988,sample_text_1759,false,2026-02-20T14:45:55.632Z,2026-02-14T22:31:01.415Z,e4b1ae0d-39bf-42a5-dfb9-7a9275ba3f82
completed,19dc2439-1b15-4526-c0a0-7bb38d110c6e,c9e85a3d-88f7-4ead-d63e-86c9e54e124f,1612581f-ee93-42bd-8ca1-106ca3f5fb8d,8e053e88-8c6b-4a2d-0248-e26f6841348e,2025-06-18T07:50:58.800Z,sample_text_9414,82,2025-11-08T18:25:14.653Z,sample_text_8034,147,sample_text_4443,65b719d4-a6d4-4c9f-1165-ea0ebe168811,sample_text_571,virtual,554,sample_text_2670,43.35,sample_text_2196,false,sample_text_9665,sample_text_1967,sample_text_2718,sample_text_3875,false,2026-03-22T04:31:58.140Z,2025-11-16T13:24:04.428Z,a7fdde05-87ad-4532-1887-2448d13ec652
completed,b1d19920-f4c5-4551-ab10-f523ffea1ecd,56ce6d7a-11a7-4010-eed8-0ac222e7299e,219980cb-3f77-4414-faeb-5f70b1472a36,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,2025-11-15T15:59:24.388Z,sample_text_3589,134,2025-12-14T07:12:36.970Z,sample_text_8475,646,sample_text_4937,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,sample_text_2057,in_person,457,sample_text_4789,198.11,sample_text_441,false,sample_text_4190,sample_text_7590,sample_text_5663,sample_text_5509,false,2025-11-24T11:04:23.703Z,2025-05-14T15:20:37.702Z,54566fd8-2ce9-43f1-d9c4-3262fe0540e9
completed,1abb441e-0a35-435d-3e34-fbf7223fc9b1,04f767dc-1a7c-43e8-2019-c5577d3ae052,f3e56a9d-701d-4138-17b4-468168466ac1,8ec11999-7a20-466e-84f7-f134e29d20eb,2026-01-22T13:47:22.187Z,sample_text_4658,783,2025-06-16T08:38:12.323Z,sample_text_7674,625,sample_text_6375,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,sample_text_3936,in_person,61,sample_text_8713,721.55,sample_text_2733,true,sample_text_5903,sample_text_505,sample_text_270,sample_text_2796,true,2025-06-18T07:50:47.128Z,2025-04-15T18:54:35.930Z,addfc86c-41af-41c3-ce53-f3cc7fcccdf6
cancelled,82381f43-671d-45c3-1f58-8789feb317c4,e0b5f5e4-afd9-462e-ec04-fb5455b210a3,76fb7096-3d5c-4180-3013-e7a55c8b02bb,f3bdc0f5-709a-4443-3bcd-690202dcd619,2026-01-25T23:22:05.495Z,sample_text_9535,884,,sample_text_3139,,sample_text_1105,fa8263d2-b6b1-4514-4f07-6307b13d93f7,sample_text_952,virtual,978,sample_text_6681,,sample_text_2871,true,sample_text_3120,sample_text_5148,sample_text_3192,sample_text_8386,true,2025-09-23T13:37:28.960Z,2025-08-18T17:20:22.465Z,8a0aa082-f148-423d-fd6f-c28d86c0215a
