id,student_id,school_id,attendance_rate,attendance_trend,days_absent_last_30,chronic_absence_flag,gpa_current,gpa_trend,math_assessment_pct,reading_assessment_pct,assessment_trend,proficiency_level,growth_percentile,missing_assignment_rate,missing_assignments_count,total_assignments_count,assignment_trend,behavior_incident_count,behavior_incident_trend,suspensions_count,engagement_score,data_completeness,last_sis_sync,last_lms_sync,last_assessment_sync,computed_at,created_at,updated_at
c9dcb882-1fe8-4949-3cf1-22c73caf4074,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,7.45,29.02,509,true,349.31,466.42,863,292,382.78,613.91,165,28.15,8824,7510,658.94,8168,770.12,8067,418.87,681.72,2026-03-22T08:36:10.524Z,2025-05-07T09:42:05.605Z,2026-03-14T02:02:14.302Z,2025-09-23T01:51:44.127Z,2026-04-05T23:29:36.921Z,2026-03-03T08:39:09.043Z
ce953afd-cee9-4c5f-c96c-a4a528275df6,63b3d997-8d4b-4027-f32c-5ba74efdff76,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,86.85,752.18,106,false,333.32,728.82,358,402,342.67,521.17,396,49.99,1113,4487,10.84,87,497.18,8475,57.37,426.65,2025-05-22T05:50:51.561Z,2025-07-24T10:53:12.672Z,2025-08-08T07:03:11.728Z,2026-03-06T09:08:36.322Z,2025-08-01T18:20:24.541Z,2025-07-10T14:00:09.328Z
90b6d3ee-829f-41be-0cde-8d01799053c1,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,f56bd850-ae1d-4c12-1f67-ecd289df1620,41.36,529.89,399,true,42.01,335.95,537,381,959.72,428.67,325,79.85,1507,8942,376.49,9507,248.33,1179,78.34,835.1,2025-10-12T11:40:51.639Z,2025-05-26T19:19:38.673Z,2026-03-27T10:20:51.610Z,2025-11-07T09:27:18.571Z,2025-10-05T06:44:30.683Z,2026-03-06T13:25:37.594Z
ec193a71-db04-43bc-3b49-374aa9ced718,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,7cc152ca-2334-4efd-8c58-4327009bcdb6,74.37,247.06,363,false,395.46,249.91,271,555,995.53,802.13,798,95.94,7716,4078,163.23,9036,685.21,8726,36.12,652.04,2026-04-07T05:41:19.273Z,2025-09-10T02:49:55.095Z,2026-02-07T10:14:02.834Z,2026-03-07T17:07:47.689Z,2025-12-08T10:54:50.519Z,2025-05-28T09:55:24.478Z
659723e4-8dab-40ea-eafc-23cced0de4ee,c679812d-8719-424c-f810-c17bf20e8d10,aed83b90-feeb-480d-e57c-176768104c81,53.35,971.85,800,false,959.92,733.81,209,825,337.63,926.85,477,38.23,8262,9911,508.46,6184,580.42,1968,658.55,630.49,2025-07-01T08:14:40.059Z,2026-04-10T19:26:59.742Z,2026-03-05T23:26:58.522Z,2026-01-24T17:10:10.325Z,2025-04-12T22:32:44.805Z,2026-02-19T18:15:14.743Z
fbb1d269-974e-4f9d-4d8d-0f7719bf6aa0,f3bdc0f5-709a-4443-3bcd-690202dcd619,94519cc1-bdc7-4549-769e-8964efcea7c6,49.34,436.27,893,true,411.29,390.72,546,909,732.84,46.92,198,97.18,7747,4534,906.27,4646,917.45,4812,220.29,195.88,2025-09-26T15:39:04.244Z,2026-02-08T19:49:34.488Z,2025-06-08T09:36:35.686Z,2025-06-20T11:36:47.723Z,2026-01-10T05:07:20.774Z,2025-06-12T15:12:30.314Z
c97d8d31-c48e-4b72-1b6f-c755b0d947bc,49c0f8d8-fcc1-4c41-a548-3ff914a66692,fecc715c-91cf-4144-4e6d-27d53565cfa5,68.67,549.03,89,true,5.34,86.26,934,443,794.49,551.99,303,84.15,7973,571,207.58,2392,155.84,660,459.97,569.84,2025-07-11T10:36:53.057Z,2025-08-09T04:30:58.299Z,2025-10-09T03:54:24.000Z,2026-02-11T11:39:07.172Z,2025-05-07T09:26:59.718Z,2026-01-11T15:08:53.459Z
a433fd3b-be09-4250-afff-592f1e9b0880,4f78a299-95cc-4ebc-45f5-de09ee40e0da,e394ca10-b5a0-45cc-8730-3524aff8641a,68.33,414.73,41,true,899.44,258.32,627,186,39.82,472.67,248,97.45,3141,2992,903.94,3980,965.22,3335,51.35,901.41,2025-12-01T23:04:47.746Z,2026-01-26T22:49:41.154Z,2025-08-16T14:51:34.220Z,2025-10-14T06:50:41.256Z,2025-07-15T00:02:51.059Z,2026-01-29T00:18:53.063Z
4a4614f3-b202-4a44-bf83-20959d3ddd70,4f78a299-95cc-4ebc-45f5-de09ee40e0da,76fb7096-3d5c-4180-3013-e7a55c8b02bb,93.71,150.05,993,false,658.42,505.28,737,65,316.87,134.46,879,39.06,6148,8765,826.16,4644,313.17,2396,194.45,446.59,2025-06-28T07:36:40.853Z,2025-09-17T23:34:03.752Z,2026-02-15T04:34:47.012Z,2026-03-02T23:19:33.626Z,2025-09-09T20:42:58.360Z,2025-06-28T01:53:50.539Z
20297954-568d-4702-fb62-75876ea35181,a37257b2-9391-4433-6110-687c09f379ec,e112e16e-d7d4-47de-a1f6-038db1f702ae,41.18,624.64,934,true,2.08,771.57,654,95,783,500.38,883,88.03,5210,7426,452.26,5882,960.24,4904,927.42,587.02,2025-12-23T09:24:28.941Z,2026-01-09T23:20:27.862Z,2026-01-10T06:42:16.428Z,2025-08-04T08:14:30.817Z,2026-03-02T21:30:16.204Z,2026-02-01T20:58:43.657Z
e5058685-9917-4ac5-4687-fa2f93a32c0c,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,615ffcad-04ca-4584-4505-45cbefd50d58,68.29,546.71,554,false,583.81,948.03,892,842,946.37,178.79,160,46.48,4973,6303,247.28,1617,760.12,1952,952.21,952.95,2025-11-04T03:01:52.932Z,2025-05-12T09:02:01.132Z,2025-07-18T14:31:48.817Z,2025-07-22T16:08:46.014Z,2025-08-03T04:49:13.084Z,2026-02-01T09:28:35.138Z
9d5e1e6a-3a7d-457a-7813-a911f1ed3dea,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,95.87,752.29,311,true,837.64,29.63,825,32,714.27,877.17,663,79.01,132,2739,426.31,4627,490.18,1714,381.19,233.63,2026-02-11T08:11:38.221Z,2025-08-28T22:10:30.135Z,2025-08-31T13:54:19.258Z,2025-06-22T17:06:38.676Z,2025-06-22T20:30:02.386Z,2025-12-07T12:52:32.637Z
5875d7e2-78ed-466d-8e0a-7093dc78bc46,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,c41be56c-1b03-4f83-3798-7ff82c84c273,96.71,645.98,428,true,458.72,666.01,757,815,487.04,944.32,520,0.36,2574,238,152.72,7491,437.13,9988,680.79,4.23,2026-02-01T10:40:40.700Z,2025-08-25T18:48:54.122Z,2026-04-01T16:07:30.604Z,2026-02-24T15:20:03.321Z,2025-12-19T06:35:28.986Z,2025-06-17T12:22:20.497Z
e453205d-d003-4872-e939-5c96de67e04e,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,c41be56c-1b03-4f83-3798-7ff82c84c273,94.34,348.46,620,true,119.91,689.97,599,901,956.31,408.49,276,13.65,3265,2856,773.14,2536,797.67,6773,622.19,152.19,2025-05-06T02:41:08.022Z,2025-05-05T02:01:45.913Z,2025-08-04T11:54:22.495Z,2025-08-30T21:54:11.608Z,2025-08-03T08:08:09.857Z,2025-12-01T05:14:34.644Z
0d256883-3214-4fc0-bc82-a262a3a13fc0,44e96aef-1775-4e8c-e285-02e0cadba8e3,f3e56a9d-701d-4138-17b4-468168466ac1,28.31,322.39,416,false,366.73,913.06,348,190,47.09,644.25,862,86.4,3841,6082,493.84,9071,59.79,3203,417.81,757.4,2026-02-03T18:48:35.499Z,2025-11-11T10:39:10.809Z,2025-08-13T09:22:27.393Z,2025-05-23T23:39:49.976Z,2026-03-18T17:57:21.043Z,2026-03-30T17:21:06.320Z
a4122f03-ddf3-42da-69ff-e2eaae8a1203,e66f5152-bb91-495c-70a1-919b8657aacd,16c0f045-ad9e-4d23-8922-374a2534b914,30.87,202.22,908,true,711.52,695.19,28,554,230.87,572.83,901,0.49,5385,7167,726.16,4974,442.38,797,66.28,366.6,2025-08-11T16:37:36.286Z,2025-05-17T14:02:12.194Z,2025-12-20T13:41:17.408Z,2026-01-26T21:33:59.534Z,2025-08-29T20:38:50.751Z,2025-08-17T17:26:39.583Z
ed6c8e93-1e43-4f02-e162-f0f12464fb4b,230051a7-77f6-49c9-6d7a-c1c341da56c9,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,70.31,178.71,937,false,664.57,67.8,258,332,363.25,563.33,151,29.33,6212,1668,809.07,1801,455.19,2783,833.15,915.93,2026-01-05T23:56:37.287Z,2025-11-02T21:03:25.771Z,2026-01-14T20:52:36.127Z,2026-04-09T11:25:46.120Z,2026-03-09T15:43:10.600Z,2025-10-22T20:29:12.325Z
cd23137d-b0c2-448b-a340-b07b7fbd741f,74996144-2438-4454-03fb-d777b4c9db8b,aed83b90-feeb-480d-e57c-176768104c81,38.71,879.92,508,true,291.57,899.59,815,588,154.63,580.72,639,38.18,7418,9135,41.71,3026,897.18,3599,428.15,301.6,2026-01-26T08:34:12.234Z,2025-12-05T15:22:10.760Z,2026-01-09T23:30:57.288Z,2025-05-31T15:26:41.597Z,2025-11-09T06:56:35.713Z,2026-02-22T15:44:55.468Z
391abefe-d1d6-48fb-991f-d43fc25b96e2,5cca90e9-35ef-4b60-da97-176e79a801fd,76fb7096-3d5c-4180-3013-e7a55c8b02bb,64.02,384.02,468,true,161.04,669.62,861,900,544.51,775.36,601,30.43,5417,1521,577.84,8629,270.13,5484,688.19,541.17,2026-02-12T11:56:00.149Z,2026-02-13T22:58:43.319Z,2025-08-30T04:31:24.836Z,2025-11-26T16:28:19.183Z,2025-12-02T04:35:30.126Z,2025-11-18T00:26:04.191Z
2b9c77d7-1cb4-4a20-c54a-0150e6720017,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,94519cc1-bdc7-4549-769e-8964efcea7c6,41.33,498.17,696,true,484.16,50.91,881,980,58.7,684.35,983,5.88,3527,9749,211.34,5033,571.57,5639,687.45,564.62,2026-01-30T21:49:00.311Z,2025-05-06T11:30:49.963Z,2026-01-08T19:52:28.482Z,2026-01-19T00:11:34.129Z,2025-12-01T11:22:04.529Z,2025-04-29T15:50:55.687Z
73881466-5382-4295-6c08-cce5f551a5fa,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,f3e56a9d-701d-4138-17b4-468168466ac1,33.27,119.77,85,false,974.45,89.2,504,360,330.25,648.51,976,78.25,2029,8509,855.22,1321,866.24,6467,484.35,462.29,2025-12-25T22:52:48.624Z,2025-11-08T02:17:39.431Z,2025-09-18T11:52:26.037Z,2025-09-04T02:46:19.784Z,2025-07-05T21:39:29.541Z,2025-10-27T14:56:33.108Z
469a0168-8e96-4f54-5da7-18320ffd61ff,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,59faa8f0-e266-467f-aa62-7fd97008cad7,49.27,828.42,879,true,30.31,421.97,766,389,18.21,803.11,112,36.64,3917,1310,110.61,1292,12.38,3353,84.37,715.36,2026-03-23T15:51:25.546Z,2025-09-18T21:45:30.520Z,2025-09-05T09:58:35.052Z,2025-12-03T13:44:51.710Z,2025-11-20T01:38:36.624Z,2025-11-26T12:53:15.225Z
0a19685e-1389-4f86-f96c-6521fd8a5d89,fb441a9a-76af-4633-ef6e-1ccf7e88caa7,5eca5363-069f-462b-ef13-7dba299c99d9,62.57,962.41,671,false,588,482.86,635,98,830.34,552.83,676,53.49,8884,1550,360.19,1736,70.11,4649,352.38,695.13,2025-11-11T03:19:23.739Z,2025-10-25T23:26:28.704Z,2025-11-10T04:10:07.107Z,2025-10-12T05:34:05.495Z,2025-12-11T16:30:01.976Z,2025-09-05T17:05:06.699Z
16a21bde-8d8b-4524-4cff-346b3123fa69,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,c8bf5171-97bd-4a3c-df89-c4059e1474e2,12.13,663.67,583,true,762.6,333.15,680,611,225.07,149.68,98,94.39,2217,8378,988.73,3026,290.36,4214,687.6,681.51,2025-10-09T18:32:40.882Z,2025-08-08T20:41:19.743Z,2025-07-09T14:45:31.035Z,2026-02-27T00:43:46.877Z,2025-07-17T05:40:30.528Z,2025-12-12T10:28:03.277Z
716ff250-6768-4fc7-ee2c-d3a4d64d50fc,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,2bd4f3bc-df4b-49c7-997f-c11868da495a,87.72,531.55,74,true,446.22,318.11,596,220,158.92,993.07,718,57.41,1204,2524,813.88,927,2.57,5352,944.01,100.43,2025-12-20T18:12:55.706Z,2025-04-13T23:26:32.904Z,2026-01-10T12:42:41.755Z,2025-10-18T22:05:29.057Z,2026-01-21T13:23:01.161Z,2025-06-24T04:30:42.762Z
4a7092cb-99aa-4545-db7d-46be53400639,3e4e588f-bb13-48f9-ae27-231d699b174f,00e48b05-b6cb-410f-1525-6668c44bdb40,19.6,202.49,551,true,587.76,581.66,946,748,390.64,436.01,311,41.84,3864,3395,437.2,8939,152.18,435,485.14,181.04,2025-08-20T22:10:50.778Z,2025-09-24T09:35:08.352Z,2025-12-21T18:59:28.033Z,2025-04-26T07:05:36.428Z,2026-01-27T22:28:13.582Z,2026-03-06T12:18:35.355Z
3242433b-14b7-4876-eb20-87ffd7015710,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,219980cb-3f77-4414-faeb-5f70b1472a36,22.28,226.93,804,false,120.46,764.42,220,175,655.36,408.25,187,0.33,901,3021,85.07,1447,973.2,4954,998.5,393.45,2026-01-27T06:27:56.739Z,2025-06-11T20:39:31.760Z,2025-05-24T07:58:50.156Z,2025-12-16T11:52:06.914Z,2025-08-07T13:15:38.808Z,2025-12-29T15:27:25.494Z
31a9c4e5-be51-459d-96e0-4f2fb6e8c9c6,b913d05c-d452-4b8d-58bc-5af42ecc92ad,f902ac6e-7076-46f8-2ee0-d0970401682b,49.38,4.38,297,true,743.23,878.35,491,78,536.65,363.22,347,80.06,7583,3872,542.2,6980,889.99,6147,433.56,383,2026-02-18T08:51:17.404Z,2025-07-06T02:00:36.022Z,2025-04-29T14:56:23.184Z,2025-06-12T21:59:14.247Z,2025-08-10T17:46:53.580Z,2025-10-03T20:09:08.266Z
aff082e8-9df9-4804-daf5-2573cf934e46,2d6bfb42-752b-4b9d-3444-de223d3aae60,7cc152ca-2334-4efd-8c58-4327009bcdb6,83.87,116.06,180,false,834.72,932.3,710,146,548.69,911.58,253,89.13,5534,4173,356.7,1067,369.62,6255,520.35,247.76,2026-01-19T00:55:56.088Z,2026-02-09T14:01:05.228Z,2026-01-18T01:59:57.490Z,2026-01-28T04:52:16.401Z,2025-06-23T19:34:06.577Z,2025-09-27T21:12:49.460Z
1c0ce379-619c-46db-0ed2-d01b9f9ab974,f3bdc0f5-709a-4443-3bcd-690202dcd619,eb97341d-2385-4175-9a86-c3256608e18e,48.32,636.88,989,true,436.97,831.84,894,129,63.74,21.18,561,39.26,3173,5575,248.94,9231,129.91,6714,775.66,948.9,2025-10-03T14:30:29.862Z,2025-07-20T21:23:25.948Z,2026-01-29T16:25:28.680Z,2025-11-11T06:53:09.350Z,2025-06-18T22:55:16.745Z,2025-12-04T14:44:00.327Z
eb8c28d7-8262-4bc4-e863-d5bdd114b8bb,a37257b2-9391-4433-6110-687c09f379ec,13f8f388-7de1-4383-f922-a0d8a397e76c,21.27,712.85,570,false,576.73,244.13,401,267,233.99,701.89,927,69.55,8053,461,560.18,9899,257.62,2591,409.11,489.63,2025-10-02T22:50:01.951Z,2025-12-16T22:30:49.084Z,2026-02-18T15:03:40.247Z,2025-11-18T11:02:25.686Z,2025-10-27T07:36:11.997Z,2025-12-28T12:12:52.031Z
25173f61-963e-496f-b445-c59d44f80541,2f04b13c-c50c-4de2-5f7d-f7ef75d312f1,615ffcad-04ca-4584-4505-45cbefd50d58,26.92,19.41,488,true,763.8,841.32,360,601,581.98,717.42,465,25.62,4923,1111,357.81,8237,944.83,6867,858.62,310.28,2025-10-30T16:42:18.213Z,2025-05-03T15:38:11.907Z,2025-08-05T02:53:15.707Z,2026-01-21T17:19:44.123Z,2025-04-20T12:29:46.366Z,2025-04-23T17:58:53.485Z
59657901-8fae-4e94-a97d-2d8b0dadd656,8e053e88-8c6b-4a2d-0248-e26f6841348e,73370ee3-24e1-494c-b530-e79710873eeb,96.07,70.02,461,true,305.51,425.34,242,706,797.7,609.93,243,47.17,4251,5957,892.44,3882,887.65,1327,942.51,96.01,2025-05-23T06:14:51.315Z,2025-04-17T10:17:56.094Z,2025-12-20T00:25:13.299Z,2025-05-03T00:06:01.827Z,2025-11-24T05:49:51.123Z,2025-08-05T02:40:18.071Z
3c0c0353-8f21-4b57-5990-a10cecd5dcb3,0519f110-4080-47f1-0e4d-53c0e3b18659,3f4d6f7d-05f7-4310-de9f-ae93e46984db,17.65,256.85,541,false,134.35,589.74,913,67,197.19,266.46,182,57.22,4014,8686,337.32,3643,153,8104,924.36,7.36,2025-06-15T21:31:29.503Z,2025-08-31T08:49:21.807Z,2025-04-18T05:42:32.967Z,2025-11-22T10:47:16.262Z,2025-04-16T16:04:07.138Z,2026-03-18T19:43:51.236Z
94b759d7-fd4d-4500-ea32-6dd78b5ea2a2,83c0f5a4-11a8-4b1f-5064-e6047d878674,2a4e5e57-fab3-47be-aa17-438ff8cedd26,54.49,624.56,642,true,275.93,43.1,26,532,707.33,486.67,862,44.28,4971,768,559.47,8905,116.66,7709,638.39,134.71,2026-02-22T05:28:19.191Z,2025-10-09T23:44:27.569Z,2025-07-29T12:24:10.251Z,2025-11-23T12:24:35.376Z,2025-06-17T12:24:23.540Z,2025-07-05T00:00:04.971Z
d626f073-9304-4aba-712c-4c32be97b88a,c679812d-8719-424c-f810-c17bf20e8d10,1612581f-ee93-42bd-8ca1-106ca3f5fb8d,57.63,779.73,730,false,904.3,604.95,712,147,851.89,597.04,241,34.8,5248,8513,66.17,9258,218.35,2046,943.15,527.05,2026-02-11T13:49:29.130Z,2025-09-08T08:41:36.360Z,2025-08-14T09:37:23.433Z,2025-05-26T14:33:49.937Z,2025-04-27T15:10:52.771Z,2025-11-19T02:07:17.298Z
f79f5004-4a86-4ca6-c62d-77d5f3d4c7e6,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,4c81bc97-321d-48c5-d316-8243b2e8187e,91,560.21,877,true,251.86,837.46,671,530,861.36,243.96,61,82.3,9263,3116,133,2684,282.03,7041,957.75,559.72,2025-06-21T18:55:38.479Z,2025-08-26T20:14:00.110Z,2026-01-30T07:52:42.669Z,2025-04-17T09:19:04.528Z,2026-04-10T16:35:28.770Z,2026-03-27T19:06:23.904Z
ebd0904e-deb1-41ef-bf40-d822b653954e,44e96aef-1775-4e8c-e285-02e0cadba8e3,f3e56a9d-701d-4138-17b4-468168466ac1,38.07,253.8,564,true,414.79,826.17,939,200,647.5,830.56,936,54.66,4562,3623,760.85,4315,726.44,7734,149.48,945.71,2025-12-04T17:29:11.268Z,2025-04-12T07:34:28.331Z,2025-12-24T05:21:18.086Z,2026-03-30T18:23:27.850Z,2026-01-05T10:22:52.125Z,2025-08-28T12:06:28.604Z
f5edd60f-2e16-4d35-0bd7-757fdffe6733,824fd656-898c-4a31-aa57-ef6e1d6c346d,a41d4030-6171-4181-a953-5d0104c592fd,83.57,535.94,314,true,914.73,535.7,342,42,909.22,808.15,165,37.87,7011,9491,355.69,5937,541.79,2298,255.36,132.04,2025-07-27T02:06:23.509Z,2025-12-09T06:57:38.010Z,2025-12-24T19:55:18.690Z,2025-09-04T13:16:53.785Z,2025-06-02T19:15:44.989Z,2025-06-25T16:29:06.091Z
fad6f040-ec78-47bb-2d40-8d6f4be25569,8ec11999-7a20-466e-84f7-f134e29d20eb,3f4d6f7d-05f7-4310-de9f-ae93e46984db,37.12,683.75,135,true,414.99,134.49,448,10,720.27,871.67,534,16.71,3867,4619,145.31,4671,117.11,7233,453.49,89.23,2026-03-29T18:29:54.299Z,2026-03-27T15:18:34.327Z,2026-02-26T08:22:58.754Z,2026-03-14T19:36:55.763Z,2025-07-23T21:05:10.507Z,2025-11-13T12:06:45.463Z
769962d5-6ed6-4648-5987-3ec4bc4ed7a4,1458a564-2503-4c4e-98fd-ff8eee30f920,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,32.81,746.47,421,true,497.92,871.3,56,789,500.3,256.13,861,15.28,629,8684,979.46,3050,768.07,3387,404.47,9.91,2026-01-28T22:35:28.625Z,2025-05-04T08:26:28.089Z,2025-10-27T17:00:15.820Z,2025-07-02T04:38:30.388Z,2025-09-30T01:52:43.589Z,2025-06-07T10:49:02.880Z
d43debb3-e013-4dd6-3a51-e1fec93ee8b3,3e4e588f-bb13-48f9-ae27-231d699b174f,2bd4f3bc-df4b-49c7-997f-c11868da495a,63.64,428.14,237,true,912.48,541,877,19,403.97,385.04,883,15.79,6020,4594,649.16,575,579.61,1263,696.13,709.72,2025-10-30T07:53:04.350Z,2025-05-24T17:50:29.525Z,2025-09-12T23:39:33.036Z,2025-05-30T14:28:27.570Z,2025-08-31T03:37:21.879Z,2025-06-12T22:12:54.954Z
e233796c-a626-4ee6-f5e9-ffcba2c30631,824fd656-898c-4a31-aa57-ef6e1d6c346d,b1160aa4-615e-46be-c33f-53b664f1618f,30.59,449.35,55,false,794.15,569.49,29,294,301.44,853.43,449,32.89,428,5458,442.44,6568,219.13,7381,281.19,94.6,2025-04-18T20:35:20.591Z,2025-09-07T18:24:38.277Z,2025-09-15T17:08:21.552Z,2025-09-18T09:56:27.918Z,2026-03-06T08:26:40.946Z,2025-11-30T11:46:44.999Z
49e22b01-ec65-4470-9ee8-b7fd56bdd4e5,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,2bd4f3bc-df4b-49c7-997f-c11868da495a,98.42,491.78,966,true,572.16,497.06,1,11,85.04,164.23,347,59.27,4842,9198,205.05,1800,673.22,9452,254.42,279.39,2025-09-09T19:23:43.140Z,2025-07-02T20:24:49.015Z,2025-08-21T09:47:50.210Z,2025-11-20T17:15:14.265Z,2026-02-13T18:07:47.136Z,2026-03-09T18:59:16.752Z
f5c5ce5f-effb-403b-4f52-0b41131af329,f3bdc0f5-709a-4443-3bcd-690202dcd619,0898bc8a-8083-4b0c-faf9-0f5d0224e73e,83.91,188.87,985,false,748.26,812.93,31,618,971.23,437.51,798,36.31,8748,7077,603.51,4278,769.44,8271,17.61,418.55,2025-12-25T14:14:16.473Z,2025-09-08T15:33:02.371Z,2025-06-18T04:29:25.439Z,2025-07-24T07:31:20.479Z,2025-04-15T00:37:10.203Z,2026-01-06T22:54:24.079Z
88754a2d-0b16-4d70-c694-3522f2924e9a,c679812d-8719-424c-f810-c17bf20e8d10,7d85b267-ac94-499b-94c1-eff3632a4d8b,29.38,375.62,871,false,791.25,301.72,472,293,462.88,119.63,173,13.38,8039,8477,830.75,7601,281.2,8001,884.35,759.17,2025-05-05T03:02:56.344Z,2025-08-02T05:55:10.125Z,2025-11-12T08:34:51.496Z,2026-01-14T12:00:43.313Z,2026-01-27T22:06:07.061Z,2026-02-05T10:36:34.612Z
886251b7-f9ea-48c7-1064-1a8d5a913730,49c0f8d8-fcc1-4c41-a548-3ff914a66692,7cc152ca-2334-4efd-8c58-4327009bcdb6,13.76,506.68,93,true,531.24,118.93,786,645,265.73,392.37,599,71.17,615,2751,771.06,3280,604.77,2190,723.51,462.27,2026-03-22T07:38:35.803Z,2025-10-23T07:51:52.222Z,2025-09-21T03:24:10.996Z,2026-02-18T13:07:26.921Z,2025-09-26T18:44:19.055Z,2025-08-19T09:26:24.047Z
6c467e44-a288-44d8-c5b0-2f3d55bc7102,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,930d6afd-4225-4c87-6245-39cb7a7a0d26,93.87,951.4,988,false,822.05,948.95,64,761,733.01,289.35,868,55.11,1984,2246,530.35,1044,815.5,652,406.35,887.88,2025-12-01T14:43:02.027Z,2025-09-19T00:59:29.643Z,2025-10-26T10:37:28.069Z,2025-12-22T11:08:10.674Z,2025-07-26T13:09:09.391Z,2026-03-27T20:38:03.954Z
0ded1e4d-9e84-4771-0ad1-bfe9f3f4a78e,5354d00b-34f0-4a88-58d4-8decde6ce2ee,2a4e5e57-fab3-47be-aa17-438ff8cedd26,42.76,30.52,656,false,838.46,300.37,788,136,677.71,584.28,575,34.83,312,5094,228.37,1155,517.27,9996,199.77,555.22,2026-04-09T20:41:11.407Z,2025-07-09T23:20:27.973Z,2025-08-06T02:57:33.133Z,2025-09-03T12:37:29.310Z,2026-03-09T15:14:51.481Z,2025-08-16T22:15:39.291Z
2bede700-d236-4ffc-48a5-ddcd5cf28fc5,74996144-2438-4454-03fb-d777b4c9db8b,661bcb95-f84e-4871-e1c4-675bf8171439,92.78,904.14,212,true,37.82,166.1,53,109,186.49,326.37,97,74.09,4325,8874,610.68,4417,615.35,1189,271.3,69.98,2026-01-22T09:23:33.302Z,2026-03-20T08:20:51.767Z,2026-02-06T20:30:35.667Z,2025-08-08T05:41:42.324Z,2026-02-08T12:46:01.475Z,2025-11-28T20:57:29.844Z
73ad22d3-8458-4ca8-df23-b0a04b7c9444,08c9d53b-5bb4-4a4e-3e69-2fcd9679e99e,615ffcad-04ca-4584-4505-45cbefd50d58,34.82,607.3,488,true,644.21,152.74,118,102,121.92,212.98,369,37.08,4409,1143,38.51,3683,558.31,992,989.12,434.76,2025-05-12T18:11:53.457Z,2025-12-01T16:18:05.001Z,2025-12-05T01:42:42.505Z,2025-08-05T23:36:24.620Z,2025-12-06T20:33:19.693Z,2025-10-05T15:09:32.990Z
d93e47e1-9f98-4817-e812-f80d790615ae,73e655b7-927f-4010-5d38-ed87d5958465,930d6afd-4225-4c87-6245-39cb7a7a0d26,30.67,812.17,657,false,802.64,303.16,847,22,680.38,576.76,969,38.65,9856,9718,604.64,6970,925.27,7881,491.85,242.12,2025-10-14T16:31:59.645Z,2025-08-15T20:57:11.601Z,2025-08-18T01:45:26.440Z,2025-11-05T12:06:35.184Z,2025-09-03T22:56:53.211Z,2025-08-28T11:16:33.954Z
543a4e2e-a98e-4166-5d2f-d5433773fad6,5354d00b-34f0-4a88-58d4-8decde6ce2ee,521d1584-627e-495f-893e-82a12f5344be,96.07,831.73,703,false,26.57,347.91,996,493,705.15,199.95,889,18.78,7653,5197,90.99,9904,454.72,9165,822.31,870.4,2026-03-01T17:54:26.541Z,2025-09-06T16:37:50.848Z,2026-01-24T16:52:16.936Z,2025-07-30T00:56:51.544Z,2025-05-08T07:12:52.305Z,2026-01-29T14:40:15.293Z
96bed97a-e60d-4dbc-582a-71be08873cfe,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,661bcb95-f84e-4871-e1c4-675bf8171439,8.13,645.97,630,false,450.06,840.47,828,70,327.24,512.4,135,55.95,7072,343,864.79,1857,527.1,7202,365.1,261.09,2025-09-16T14:38:55.232Z,2025-06-25T14:18:33.201Z,2026-02-18T20:13:43.405Z,2026-02-27T03:16:30.403Z,2026-03-21T08:39:11.260Z,2025-08-10T00:02:17.213Z
b5a390e2-86af-4da0-4407-7ca68ad59453,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,2a4e5e57-fab3-47be-aa17-438ff8cedd26,93.7,15.57,20,false,137.82,492.65,499,427,520.17,538.08,51,53.77,6690,2121,854.94,7619,122.34,2227,696.42,845.76,2025-09-11T02:40:52.685Z,2025-10-27T14:50:39.505Z,2026-01-29T03:07:07.488Z,2026-03-10T04:46:03.562Z,2025-06-10T10:51:18.899Z,2025-05-03T00:12:06.756Z
